session_id,timestamp,page,source,device,country,session_duration,is_bounce,page_views
SESS-003032,2024-05-22 03:17:00,/support,Twitter,Mobile,Spain,568,False,1
SESS-003033,2024-11-20 20:33:00,/pricing,Referral,Mobile,Germany,313,False,7
SESS-003034,2024-09-26 17:16:00,/features,LinkedIn,Mobile,Netherlands,355,True,1
SESS-003035,2024-02-12 12:46:00,/support,Direct,Mobile,UK,839,True,1
SESS-003036,2024-07-17 02:39:00,/contact,Facebook,Tablet,Spain,75,False,9
SESS-003037,2024-07-10 00:11:00,/support,Email,Mobile,USA,198,True,1
SESS-003038,2024-10-27 16:28:00,/support,Google,Mobile,Canada,940,True,1
SESS-003039,2024-07-28 18:09:00,/pricing,Direct,Desktop,UK,395,False,1
SESS-003040,2024-02-07 07:43:00,/products,Google,Mobile,France,400,False,5
SESS-003041,2024-03-31 22:34:00,/products,Twitter,Mobile,Spain,487,False,1
SESS-003042,2024-08-09 02:33:00,/support,Direct,Desktop,Netherlands,643,False,7
SESS-003043,2024-05-07 23:02:00,/products,Twitter,Tablet,UK,200,False,7
SESS-003044,2024-09-02 01:56:00,/blog,Google,Desktop,Germany,455,True,1
SESS-003045,2024-02-18 13:14:00,/contact,Email,Tablet,France,267,False,7
SESS-003046,2024-01-15 07:48:00,/pricing,Direct,Tablet,Italy,281,False,6
SESS-003047,2024-03-04 23:05:00,/contact,Direct,Mobile,Germany,97,True,1
SESS-003048,2024-02-29 08:19:00,/features,Google,Mobile,USA,158,False,10
SESS-003049,2024-12-08 01:30:00,/support,Referral,Mobile,UK,587,False,4
SESS-003050,2024-10-24 12:09:00,/support,Google,Tablet,Spain,874,True,1
SESS-003051,2024-08-28 03:38:00,/features,Google,Tablet,France,342,False,1
SESS-003052,2024-07-16 03:47:00,/support,Direct,Mobile,Spain,885,False,8
SESS-003053,2024-11-26 13:47:00,/products,LinkedIn,Mobile,Netherlands,462,False,4
SESS-003054,2024-03-31 01:22:00,/pricing,LinkedIn,Mobile,Germany,133,False,5
SESS-003055,2024-01-28 12:57:00,/contact,Direct,Tablet,Italy,59,False,9
SESS-003056,2024-09-22 22:51:00,/pricing,Google,Mobile,Germany,176,True,1
SESS-003057,2024-07-23 12:03:00,/products,Direct,Tablet,Canada,366,False,1
SESS-003058,2024-09-14 21:56:00,/about,LinkedIn,Tablet,USA,173,False,3
SESS-003059,2024-05-18 08:20:00,/products,Google,Mobile,Italy,541,False,10
SESS-003060,2024-03-09 17:17:00,/home,Referral,Mobile,Germany,144,False,2
SESS-003061,2024-01-24 11:16:00,/about,Direct,Mobile,France,166,False,5
SESS-003062,2024-09-07 19:58:00,/contact,Google,Desktop,UK,109,True,1
SESS-003063,2024-09-22 12:20:00,/support,Google,Desktop,Germany,193,True,1
SESS-003064,2024-11-29 03:41:00,/pricing,Direct,Tablet,USA,395,False,8
SESS-003065,2024-06-21 03:03:00,/support,Referral,Tablet,Netherlands,876,False,4
SESS-003066,2024-01-12 19:15:00,/contact,Direct,Desktop,Germany,148,False,5
SESS-003067,2024-06-20 02:45:00,/features,LinkedIn,Tablet,Spain,379,False,3
SESS-003068,2024-01-15 00:32:00,/home,Twitter,Mobile,USA,123,False,8
SESS-003069,2024-06-28 23:09:00,/home,Facebook,Tablet,Netherlands,170,True,1
SESS-003070,2024-11-09 18:08:00,/pricing,Twitter,Desktop,Canada,561,True,1
SESS-003071,2024-05-19 06:30:00,/features,Direct,Tablet,USA,98,False,10
SESS-003072,2024-06-30 15:07:00,/about,Twitter,Mobile,France,38,False,10
SESS-003073,2024-11-05 09:12:00,/blog,Referral,Mobile,Spain,765,False,10
SESS-003074,2024-04-19 07:00:00,/support,LinkedIn,Mobile,Italy,212,False,2
SESS-003075,2024-02-18 02:24:00,/pricing,Direct,Desktop,France,113,False,6
SESS-003076,2024-01-28 09:18:00,/home,Google,Tablet,Italy,201,False,5
SESS-003077,2024-10-09 07:24:00,/contact,Facebook,Mobile,Italy,155,False,7
SESS-003078,2024-05-28 15:36:00,/about,Direct,Tablet,Canada,169,False,4
SESS-003079,2024-05-04 20:55:00,/blog,Direct,Mobile,France,730,False,2
SESS-003080,2024-02-13 12:42:00,/about,Twitter,Tablet,Italy,137,True,1
SESS-003081,2024-03-11 04:10:00,/products,Email,Desktop,Germany,127,False,5
SESS-003082,2024-01-24 16:22:00,/pricing,LinkedIn,Desktop,Italy,315,False,10
SESS-003083,2024-07-20 13:07:00,/blog,Direct,Mobile,Spain,748,False,8
SESS-003084,2024-10-13 16:01:00,/home,Referral,Mobile,France,140,True,1
SESS-003085,2024-08-10 08:25:00,/features,Direct,Tablet,Netherlands,337,True,1
SESS-003086,2024-04-29 01:11:00,/contact,Facebook,Mobile,France,171,False,10
SESS-003087,2024-12-24 07:36:00,/pricing,Referral,Mobile,UK,94,True,1
SESS-003088,2024-01-06 15:52:00,/home,LinkedIn,Tablet,UK,205,True,1
SESS-003089,2024-04-16 15:40:00,/about,Twitter,Desktop,Germany,144,False,4
SESS-003090,2024-12-11 04:39:00,/blog,Direct,Desktop,Germany,699,False,5
SESS-003091,2024-05-12 05:44:00,/about,Direct,Mobile,UK,56,True,1
SESS-003092,2024-11-03 09:03:00,/home,Direct,Mobile,Netherlands,70,False,5
SESS-003093,2024-10-18 02:35:00,/products,Google,Mobile,Canada,269,True,1
SESS-003094,2024-09-06 03:32:00,/features,Referral,Tablet,Spain,322,False,10
SESS-003095,2024-07-02 07:03:00,/support,Referral,Tablet,Netherlands,1053,True,1
SESS-003096,2024-06-29 13:30:00,/blog,Referral,Tablet,Germany,573,False,2
SESS-003097,2024-03-08 16:16:00,/blog,Google,Desktop,UK,303,False,8
SESS-003098,2024-03-12 05:42:00,/contact,Google,Mobile,Canada,154,False,3
SESS-003099,2024-12-17 11:04:00,/products,Twitter,Tablet,UK,305,False,6
SESS-003100,2024-01-28 18:14:00,/home,LinkedIn,Tablet,Germany,94,False,4
SESS-003101,2024-08-19 05:07:00,/home,Referral,Desktop,Netherlands,207,True,1
SESS-003102,2024-02-07 09:44:00,/support,Referral,Tablet,Spain,797,True,1
SESS-003103,2024-06-10 13:23:00,/features,Google,Mobile,France,93,True,1
SESS-003104,2024-09-14 23:18:00,/contact,Twitter,Mobile,Spain,181,False,2
SESS-003105,2024-05-26 01:09:00,/home,Referral,Mobile,Italy,124,False,3
SESS-003106,2024-10-16 02:06:00,/contact,Email,Tablet,UK,212,False,5
SESS-003107,2024-03-19 21:38:00,/products,Google,Desktop,Italy,392,True,1
SESS-003108,2024-06-24 14:11:00,/products,Direct,Desktop,UK,181,True,1
SESS-003109,2024-10-12 21:54:00,/about,Referral,Desktop,USA,31,False,5
SESS-003110,2024-04-25 19:28:00,/contact,LinkedIn,Tablet,Italy,279,False,9
SESS-003111,2024-02-15 18:34:00,/contact,Google,Mobile,France,47,False,7
SESS-003112,2024-09-21 19:19:00,/blog,Google,Tablet,Netherlands,730,False,5
SESS-003113,2024-05-06 01:28:00,/products,Direct,Desktop,Spain,422,False,8
SESS-003114,2024-10-03 14:45:00,/features,Referral,Tablet,Canada,317,True,1
SESS-003115,2024-01-08 01:42:00,/pricing,Google,Mobile,Spain,402,False,5
SESS-003116,2024-04-11 01:24:00,/features,LinkedIn,Mobile,Canada,462,False,10
SESS-003117,2024-07-06 01:41:00,/about,Direct,Tablet,Netherlands,165,False,9
SESS-003118,2024-01-04 23:31:00,/home,Facebook,Desktop,Germany,39,False,4
SESS-003119,2024-12-30 09:56:00,/pricing,Email,Tablet,Canada,561,True,1
SESS-003120,2024-10-23 03:40:00,/features,Twitter,Tablet,Canada,182,True,1
SESS-003121,2024-06-13 07:19:00,/blog,Email,Tablet,Spain,289,False,7
SESS-003122,2024-09-02 12:24:00,/pricing,Email,Mobile,Italy,472,False,5
SESS-003123,2024-01-15 04:31:00,/blog,LinkedIn,Mobile,France,532,False,8
SESS-003124,2024-07-14 06:12:00,/about,Twitter,Desktop,Germany,33,True,1
SESS-003125,2024-01-01 14:30:00,/contact,Google,Tablet,Canada,236,True,1
SESS-003126,2024-10-08 05:27:00,/pricing,Email,Desktop,Germany,583,True,1
SESS-003127,2024-07-28 20:09:00,/contact,Referral,Desktop,UK,187,True,1
SESS-003128,2024-07-13 03:22:00,/features,Referral,Mobile,Spain,328,True,1
SESS-003129,2024-12-11 14:38:00,/support,Referral,Desktop,France,190,False,6
SESS-003130,2024-08-14 04:25:00,/pricing,Referral,Mobile,UK,521,True,1
SESS-003131,2024-10-10 21:37:00,/contact,Facebook,Mobile,UK,239,False,4
SESS-003132,2024-05-16 03:22:00,/blog,LinkedIn,Desktop,Italy,588,True,1
SESS-003133,2024-08-16 23:01:00,/pricing,Twitter,Desktop,UK,507,False,9
SESS-003134,2024-03-10 09:26:00,/home,Email,Desktop,Germany,188,False,1
SESS-003135,2024-10-13 14:53:00,/pricing,Twitter,Tablet,Italy,451,False,6
SESS-003136,2024-06-05 04:08:00,/pricing,Referral,Desktop,Canada,376,False,5
SESS-003137,2024-04-01 20:49:00,/support,Twitter,Tablet,France,408,False,7
SESS-003138,2024-11-21 22:20:00,/pricing,Direct,Desktop,Netherlands,311,True,1
SESS-003139,2024-11-28 21:06:00,/about,Direct,Tablet,Canada,40,False,1
SESS-003140,2024-05-13 19:59:00,/home,Referral,Mobile,Spain,124,True,1
SESS-003141,2024-07-28 00:52:00,/blog,Referral,Tablet,France,749,True,1
SESS-003142,2024-06-12 17:57:00,/home,Email,Tablet,Spain,178,False,2
SESS-003143,2024-05-01 21:43:00,/features,Direct,Tablet,USA,101,False,1
SESS-003144,2024-08-15 08:04:00,/contact,Facebook,Mobile,USA,223,False,7
SESS-003145,2024-09-21 12:24:00,/support,LinkedIn,Desktop,France,291,False,7
SESS-003146,2024-04-02 15:44:00,/home,Facebook,Desktop,France,112,True,1
SESS-003147,2024-08-06 00:54:00,/support,Direct,Desktop,Spain,600,False,9
SESS-003148,2024-09-26 07:36:00,/support,Referral,Desktop,France,825,False,7
SESS-003149,2024-07-03 01:39:00,/home,Facebook,Desktop,USA,190,False,6
SESS-003150,2024-11-21 01:49:00,/pricing,Twitter,Desktop,UK,236,False,3
SESS-003151,2024-07-25 05:06:00,/about,Google,Mobile,Italy,58,False,1
SESS-003152,2024-06-29 10:16:00,/home,Referral,Mobile,UK,40,False,10
SESS-003153,2024-02-24 09:10:00,/home,Facebook,Desktop,USA,99,False,8
SESS-003154,2024-03-27 19:37:00,/contact,Email,Tablet,Netherlands,233,False,10
SESS-003155,2024-07-11 10:27:00,/products,Referral,Mobile,Italy,403,False,4
SESS-003156,2024-11-11 19:33:00,/pricing,Email,Mobile,UK,119,False,7
SESS-003157,2024-02-12 16:29:00,/products,Referral,Tablet,Canada,551,False,7
SESS-003158,2024-05-18 07:54:00,/features,Direct,Tablet,USA,312,True,1
SESS-003159,2024-06-19 10:32:00,/pricing,Google,Desktop,France,597,False,9
SESS-003160,2024-10-20 10:07:00,/blog,Twitter,Tablet,Spain,818,False,3
SESS-003161,2024-02-28 03:32:00,/blog,Referral,Desktop,Netherlands,360,False,4
SESS-003162,2024-12-13 01:26:00,/support,LinkedIn,Tablet,Germany,752,True,1
SESS-003163,2024-11-29 13:04:00,/support,Twitter,Mobile,Spain,553,False,7
SESS-003164,2024-12-27 12:52:00,/pricing,Referral,Tablet,Germany,187,False,3
SESS-003165,2024-05-06 00:57:00,/about,Google,Mobile,Canada,41,False,5
SESS-003166,2024-02-02 00:06:00,/home,Referral,Desktop,France,117,True,1
SESS-003167,2024-05-16 01:48:00,/support,Direct,Desktop,Netherlands,357,False,6
SESS-003168,2024-03-26 04:09:00,/products,Facebook,Tablet,UK,446,False,10
SESS-003169,2024-11-25 12:19:00,/pricing,LinkedIn,Mobile,Canada,173,True,1
SESS-003170,2024-05-24 14:50:00,/pricing,Google,Mobile,Germany,405,False,3
SESS-003171,2024-03-08 02:16:00,/contact,Referral,Desktop,France,138,True,1
SESS-003172,2024-01-15 01:37:00,/features,Referral,Mobile,USA,335,False,8
SESS-003173,2024-08-31 00:38:00,/pricing,Twitter,Tablet,Canada,382,False,3
SESS-003174,2024-11-09 15:55:00,/home,Referral,Mobile,Canada,299,True,1
SESS-003175,2024-12-25 07:48:00,/home,Twitter,Desktop,Germany,158,True,1
SESS-003176,2024-12-27 19:51:00,/pricing,Twitter,Mobile,UK,301,False,6
SESS-003177,2024-09-01 17:01:00,/contact,LinkedIn,Tablet,Germany,113,False,8
SESS-003178,2024-02-18 02:03:00,/pricing,Twitter,Tablet,Canada,153,False,8
SESS-003179,2024-03-27 09:05:00,/blog,Referral,Mobile,Netherlands,550,False,5
SESS-003180,2024-06-20 11:05:00,/support,Google,Desktop,Spain,1087,False,6
SESS-003181,2024-03-29 01:46:00,/pricing,Email,Mobile,UK,125,False,3
SESS-003182,2024-09-10 03:55:00,/pricing,Facebook,Mobile,Netherlands,431,False,7
SESS-003183,2024-07-12 21:25:00,/blog,LinkedIn,Desktop,USA,585,False,1
SESS-003184,2024-07-28 15:45:00,/features,Direct,Desktop,UK,238,False,10
SESS-003185,2024-04-20 18:07:00,/support,Email,Tablet,USA,794,False,5
SESS-003186,2024-07-23 13:53:00,/products,Facebook,Mobile,Germany,68,True,1
SESS-003187,2024-02-07 20:04:00,/about,Facebook,Mobile,France,83,True,1
SESS-003188,2024-11-17 05:49:00,/about,Twitter,Mobile,France,82,True,1
SESS-003189,2024-12-29 12:20:00,/about,Twitter,Tablet,Canada,174,False,9
SESS-003190,2024-09-01 18:29:00,/contact,Google,Desktop,Germany,91,True,1
SESS-003191,2024-12-17 11:13:00,/support,Facebook,Mobile,USA,756,False,4
SESS-003192,2024-06-10 11:39:00,/support,Referral,Tablet,Canada,1145,False,4
SESS-003193,2024-01-20 16:55:00,/home,Twitter,Desktop,France,167,True,1
SESS-003194,2024-12-02 21:43:00,/blog,Referral,Mobile,France,532,False,5
SESS-003195,2024-03-20 06:23:00,/features,Referral,Mobile,Germany,232,False,8
SESS-003196,2024-09-28 23:27:00,/blog,Twitter,Tablet,Italy,796,False,9
SESS-003197,2024-04-16 16:23:00,/home,Referral,Mobile,Italy,140,False,10
SESS-003198,2024-05-13 11:10:00,/features,Twitter,Desktop,Netherlands,263,False,9
SESS-003199,2024-06-09 02:33:00,/contact,Direct,Desktop,UK,247,True,1
SESS-003200,2024-05-27 14:27:00,/contact,Referral,Tablet,USA,298,True,1
SESS-003201,2024-05-24 18:43:00,/features,Email,Tablet,France,215,False,8
SESS-003202,2024-11-21 11:30:00,/products,Email,Mobile,Italy,63,False,5
SESS-003203,2024-07-16 16:17:00,/about,Google,Tablet,Spain,122,False,1
SESS-003204,2024-02-01 21:42:00,/contact,Twitter,Tablet,Netherlands,130,False,6
SESS-003205,2024-09-24 08:46:00,/products,Direct,Mobile,Italy,302,True,1
SESS-003206,2024-08-16 12:55:00,/features,Google,Mobile,Canada,163,True,1
SESS-003207,2024-11-07 18:24:00,/pricing,Google,Tablet,Spain,248,False,10
SESS-003208,2024-07-07 07:19:00,/pricing,Direct,Desktop,Netherlands,586,False,3
SESS-003209,2024-04-15 08:22:00,/products,LinkedIn,Desktop,Italy,462,False,4
SESS-003210,2024-03-26 11:09:00,/blog,Email,Tablet,Italy,321,False,3
SESS-003211,2024-07-18 16:34:00,/home,Direct,Tablet,Italy,261,True,1
SESS-003212,2024-09-19 00:39:00,/support,Email,Tablet,Germany,861,False,9
SESS-003213,2024-03-19 03:28:00,/pricing,LinkedIn,Mobile,Netherlands,560,True,1
SESS-003214,2024-01-21 23:29:00,/support,Direct,Tablet,USA,351,False,5
SESS-003215,2024-11-23 10:28:00,/home,Referral,Tablet,France,41,True,1
SESS-003216,2024-05-03 14:39:00,/features,Referral,Desktop,Spain,182,False,3
SESS-003217,2024-10-26 10:48:00,/features,Direct,Desktop,UK,109,False,9
SESS-003218,2024-08-06 21:52:00,/products,Google,Mobile,France,168,False,1
SESS-003219,2024-07-21 19:28:00,/features,Google,Desktop,Spain,421,True,1
SESS-003220,2024-08-15 17:48:00,/products,Google,Mobile,Germany,129,False,8
SESS-003221,2024-04-01 20:33:00,/products,Email,Tablet,Germany,532,False,1
SESS-003222,2024-01-08 22:11:00,/contact,Google,Tablet,Italy,88,True,1
SESS-003223,2024-01-26 03:23:00,/blog,LinkedIn,Desktop,Spain,651,False,5
SESS-003224,2024-06-18 12:04:00,/about,Twitter,Desktop,Netherlands,109,True,1
SESS-003225,2024-05-09 04:25:00,/products,Facebook,Desktop,France,163,True,1
SESS-003226,2024-02-23 17:06:00,/contact,Email,Mobile,Netherlands,164,False,5
SESS-003227,2024-01-19 09:30:00,/products,Email,Mobile,Canada,100,False,6
SESS-003228,2024-11-12 05:51:00,/features,Referral,Desktop,Italy,155,False,7
SESS-003229,2024-02-15 08:35:00,/blog,Referral,Tablet,Spain,437,False,3
SESS-003230,2024-07-12 16:30:00,/features,Twitter,Desktop,Netherlands,416,False,7
SESS-003231,2024-04-25 07:57:00,/features,Direct,Desktop,Canada,459,False,7
SESS-003232,2024-11-15 10:48:00,/products,Email,Desktop,UK,124,False,9
SESS-003233,2024-09-10 15:03:00,/home,Referral,Mobile,Netherlands,64,True,1
SESS-003234,2024-03-05 17:10:00,/pricing,Direct,Desktop,France,360,False,9
SESS-003235,2024-03-08 08:20:00,/contact,Facebook,Tablet,Italy,109,False,9
SESS-003236,2024-02-01 20:09:00,/support,Email,Desktop,USA,808,False,6
SESS-003237,2024-08-17 11:32:00,/pricing,Direct,Mobile,Canada,391,False,5
SESS-003238,2024-05-14 16:44:00,/contact,Facebook,Mobile,Spain,93,True,1
SESS-003239,2024-06-14 20:10:00,/features,Email,Desktop,Canada,155,False,8
SESS-003240,2024-03-17 04:15:00,/features,Referral,Mobile,Netherlands,241,True,1
SESS-003241,2024-08-30 05:19:00,/products,Direct,Desktop,Canada,461,True,1
SESS-003242,2024-11-25 02:29:00,/contact,Email,Mobile,Italy,299,False,8
SESS-003243,2024-03-27 09:43:00,/blog,LinkedIn,Tablet,France,852,False,4
SESS-003244,2024-04-13 10:33:00,/pricing,Referral,Tablet,Italy,362,False,2
SESS-003245,2024-07-04 17:24:00,/products,Direct,Mobile,Netherlands,161,False,1
SESS-003246,2024-02-21 21:52:00,/pricing,Email,Mobile,Germany,568,False,7
SESS-003247,2024-03-07 13:12:00,/home,Facebook,Tablet,Italy,179,True,1
SESS-003248,2024-11-22 15:44:00,/support,Twitter,Desktop,Germany,1144,False,8
SESS-003249,2024-08-04 00:51:00,/contact,Google,Mobile,Netherlands,219,True,1
SESS-003250,2024-01-28 17:58:00,/products,Email,Tablet,Netherlands,99,False,3
SESS-003251,2024-11-26 05:38:00,/about,Referral,Desktop,UK,42,True,1
SESS-003252,2024-06-29 01:41:00,/pricing,Referral,Desktop,Netherlands,193,False,2
SESS-003253,2024-04-11 09:29:00,/contact,Email,Desktop,Germany,279,False,9
SESS-003254,2024-05-25 10:50:00,/features,Facebook,Tablet,UK,181,False,3
SESS-003255,2024-01-08 15:22:00,/pricing,Twitter,Tablet,Germany,196,False,7
SESS-003256,2024-12-31 15:20:00,/support,Email,Mobile,Canada,761,False,7
SESS-003257,2024-03-28 06:39:00,/products,Email,Mobile,Canada,313,True,1
SESS-003258,2024-10-22 01:03:00,/contact,Referral,Mobile,USA,116,False,7
SESS-003259,2024-03-11 20:28:00,/home,LinkedIn,Tablet,UK,68,True,1
SESS-003260,2024-12-17 20:13:00,/features,Facebook,Desktop,Spain,296,True,1
SESS-003261,2024-09-08 06:16:00,/support,Email,Tablet,Italy,603,False,6
SESS-003262,2024-12-14 15:57:00,/about,Twitter,Tablet,Germany,105,True,1
SESS-003263,2024-10-01 20:42:00,/support,Referral,Mobile,Canada,289,False,4
SESS-003264,2024-11-20 15:55:00,/support,Twitter,Desktop,Italy,296,False,8
SESS-003265,2024-08-17 22:10:00,/products,Direct,Tablet,Germany,255,True,1
SESS-003266,2024-07-06 06:03:00,/support,Direct,Desktop,Italy,678,False,10
SESS-003267,2024-08-16 20:45:00,/contact,LinkedIn,Mobile,Netherlands,119,False,6
SESS-003268,2024-08-16 02:34:00,/home,Email,Desktop,USA,243,False,9
SESS-003269,2024-09-11 18:59:00,/features,Email,Mobile,UK,257,False,9
SESS-003270,2024-10-17 06:36:00,/products,Direct,Mobile,USA,168,False,9
SESS-003271,2024-09-24 12:30:00,/products,Referral,Desktop,France,81,False,8
SESS-003272,2024-10-16 11:36:00,/products,Google,Tablet,Italy,370,False,8
SESS-003273,2024-11-08 19:18:00,/home,Direct,Tablet,Canada,140,False,4
SESS-003274,2024-03-08 01:48:00,/support,Google,Desktop,USA,434,False,6
SESS-003275,2024-06-24 00:14:00,/features,Email,Tablet,France,72,False,7
SESS-003276,2024-02-16 18:14:00,/pricing,Twitter,Mobile,Spain,216,False,10
SESS-003277,2024-08-30 20:22:00,/features,Google,Mobile,Italy,184,False,1
SESS-003278,2024-07-04 10:29:00,/blog,Facebook,Desktop,USA,198,False,10
SESS-003279,2024-03-19 03:41:00,/home,Twitter,Desktop,Spain,282,False,10
SESS-003280,2024-11-30 09:59:00,/blog,Facebook,Mobile,UK,462,True,1
SESS-003281,2024-03-29 06:22:00,/about,Twitter,Tablet,UK,94,False,3
SESS-003282,2024-06-21 07:12:00,/features,Email,Mobile,USA,104,False,10
SESS-003283,2024-05-03 04:12:00,/home,Email,Mobile,France,67,False,5
SESS-003284,2024-09-21 04:04:00,/products,Facebook,Desktop,Italy,363,False,10
SESS-003285,2024-10-28 21:35:00,/support,Google,Tablet,UK,650,False,4
SESS-003286,2024-07-17 23:52:00,/about,Email,Desktop,Germany,50,True,1
SESS-003287,2024-06-24 05:15:00,/features,Email,Tablet,Spain,471,False,5
SESS-003288,2024-09-05 05:51:00,/features,Direct,Mobile,Germany,371,False,9
SESS-003289,2024-12-16 03:48:00,/products,Facebook,Tablet,France,131,False,7
SESS-003290,2024-07-16 12:12:00,/blog,Twitter,Desktop,USA,160,False,7
SESS-003291,2024-09-16 06:10:00,/support,LinkedIn,Tablet,Netherlands,386,False,6
SESS-003292,2024-08-06 07:06:00,/support,Referral,Mobile,Spain,739,True,1
SESS-003293,2024-04-19 16:24:00,/home,Google,Mobile,Germany,202,False,6
SESS-003294,2024-02-12 16:58:00,/home,Google,Mobile,Netherlands,230,False,10
SESS-003295,2024-01-25 01:33:00,/products,Twitter,Mobile,France,216,True,1
SESS-003296,2024-03-20 20:34:00,/about,Facebook,Mobile,France,69,False,8
SESS-003297,2024-10-15 03:33:00,/features,Referral,Mobile,USA,147,False,8
SESS-003298,2024-12-29 01:22:00,/products,LinkedIn,Tablet,Italy,567,False,1
SESS-003299,2024-08-24 04:36:00,/blog,LinkedIn,Mobile,USA,354,False,4
SESS-003300,2024-04-22 19:52:00,/products,Google,Mobile,USA,594,True,1
SESS-003301,2024-02-25 19:47:00,/support,LinkedIn,Desktop,Canada,487,True,1
SESS-003302,2024-06-19 11:59:00,/products,Twitter,Desktop,Germany,314,True,1
SESS-003303,2024-11-14 04:12:00,/home,Direct,Desktop,Spain,177,False,10
SESS-003304,2024-04-30 08:01:00,/pricing,Referral,Desktop,Spain,459,False,1
SESS-003305,2024-12-05 17:29:00,/blog,Google,Tablet,Spain,498,False,8
SESS-003306,2024-05-16 17:52:00,/contact,Email,Tablet,Canada,288,False,6
